"id_executor","id_meta","sequencial_meta","nome_meta","desc_meta","un_medida_meta","qt_uniade_meta","vl_custeio_emenda_especial_meta","vl_investimento_emenda_especial_meta","vl_custeio_recursos_proprios_meta","vl_investimento_recursos_proprios_meta","vl_custeio_rendimento_meta","vl_investimento_rendimento_meta","vl_custeio_doacao_meta","vl_investimento_doacao_meta","qt_meses_meta"
9927,52005,4,"Meta 4","META 04 - AQUISIÇÃO DE DIVERSOS MATERIAIS, ELÉTRICOS E DE CONSTRUÇÃO, DESTINADOS A PRÉDIOS PÚBLICOS, CEMITÉRIO, CLUBE MUNICIPAL, BANHEIRO PÚBLICO, CASA DE APOIO E SUB PREFEITURA, ILUMINAÇÃO PÚBLICA DA FONTE VELHA, SÍTIO FLEXEIRAS, POVOADO ME MUMBUCA E SER","UN",100,31708.2,0,0,0,0,0,0,0,36
9927,52006,5,"Meta 5","META 05- AQUISIÇÃO DE COMBUSTÍVEL PARA A SECRETARFIA DE AGROECOLOGIA","L",100,75788.93,0,0,0,0,0,0,0,36
9927,52007,6,"Meta 6","META 06 - AQUISIÇÃO DE COMBUSTÍVEL PARA A SECRETARIA DE OBRAS E INFRAESTRUTURA","L",50,12229.34,0,0,0,0,0,0,0,36
9927,52008,7,"Meta 7","META 07 - AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO E HIDRÁULICO DESTINADOS AO SANEAMENTO BÁSICO NAS RUAS : EDMUNDO GUSMAO, AV. JULIO BENTO E FONTE VELHA, RUAS BENEDITO FERREIRA , JOSÉ ALVES BEZERRA, JULIO BALBINO, EDMUNDO GUSMAO,","UN",30,9804.1,0,0,0,0,0,0,0,36
9927,52009,8,"Meta 8","META 08 - AQUISIÇÃO DE  MATERIAIS E HIDRÁULICOS, DESTINADOS A MANUTENÇÃO DO ABASTECIMENTO DE ÁGUA NO DISTRITO DE IGARAPEBA,FONTE VELHA , SÍTIO TIMÓTEO, ENGENHO MUMBUCA E SÍTIO BOA FÉ E DO ABASTECIMENTO DE AGUA DE IGARAPEB.","UN",50,13754.5,0,0,0,0,0,0,0,36
9927,52010,9,"Meta 9","META 09 - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO TRATAMENTO E DESTINAÇÃO FINAL DOS RESIDIOS SÓLIDOS DOMICILIARES E COMERCIAIS CLASSE II.","T",100,13113.75,0,0,0,0,0,0,0,36
9927,52011,10,"Meta 10","META 10 - PAVIMENTAÇÃO DE DIVERSAS RUAS","UN",100,39898.38,0,0,0,0,0,0,0,36
9927,52004,3,"Meta 3","META 03 - CONFECÇÃO DE UMA PLACA PARA A GUARDA MUNICIPAL","UN",10,3150,0,0,0,0,0,0,0,36
4666,6789,1,"Meta 1","CONSTRUÇÃO DE BARREIROS NA ZONA RURAL DESTE MUNICIPIO","UN",1,0,384858.99,0,0,0,0,0,0,12
4666,6843,1,"Meta 1","PAVIMENTAÇÃO EM PARARELO GRANITICO DE DIVERSAS RUAS DO MUNICIPIO","UN",1,0,175793.6,0,0,0,0,0,0,12
4666,6844,1,"Meta 1","RECAPEAMENTO ASFALTICO DE RUAS DO MUNICIPIO (TAPA BURACO)","UN",1,5e+05,0,0,0,0,0,0,0,12
4666,6795,1,"Meta 1","CONSTRUÇÃO DE PRAÇA NO POVOADO DO BARRO","UN",1,0,66244,0,0,0,0,0,0,12
4666,47266,2,"Meta 2","PERFURAÇÃO DE POÇOS NA ZONA RURAL DESTE MUNICIPIO E CONSTRUÇÃO DE BARREIROS NA ZONA RURAL DESTE MUNICIPIO","UN",1,0,682900.89,0,0,0,0,0,0,12
4666,47267,3,"Meta 3","CONSTRUÇÃO DE PRAÇA NO POVOADO MATIAS E BARRO E PAVIMENTAÇÃO E RECAPEAMENTO EM DIVERSAS RUAS DO MUNICÍPIO","UN",1,5e+05,339099.11,0,0,0,0,0,0,12
4666,6794,1,"Meta 1","CONSTRUÇÃO DE UMA PRAÇA NO POVOADO MATIAS","UN",1,0,97061.51,0,0,0,0,0,0,12
4666,6781,1,"Meta 1","AQUISIÇÃO DE 3 VEICULOS PARA AS SECRETÁRIAS DE  CULTURA, DESENVOLVIMENTO RURAL E EDUCAÇÃO","UN",3,0,255000,0,0,0,0,0,0,12
4666,6782,1,"Meta 1","PERFURAÇÃO DE POÇOS NA ZONA RURAL DESTE MUNICIPIO","UN",1,0,298041.9,0,0,0,0,0,0,12
4666,6796,1,"Meta 1","AQUISIÇÃO DE UMA MOTOCICLETA PARA SECRETÁRIA DE DESENVOLVIMENTO RURAL","UN",1,0,23000,0,0,0,0,0,0,12
4666,47265,1,"Meta 1","AQUISIÇÃO DE 3 VEICULOS PARA AS SECRETÁRIAS DE CULTURA, DESENVOLVIMENTO RURAL E EDUCAÇÃO AQUISIÇÃO DE UMA MOTOCICLETA PARA SECRETÁRIA DE DESENVOLVIMENTO RURAL","UN",4,0,278000,0,0,0,0,0,0,6
3909,5512,1,"Meta 1","realização evento cultural denominado, festa da emanci´pação do municipio de Sertania","UN",1,2e+05,0,0,0,0,0,0,0,6
1361,1922,1,"Meta 1","HORAS MÁQUINA PARA USO DA SECRETARIA DA AGRICULTURA E AQUISIÇÃO DE VEÍCULOS.","UN",1,70000,180000,0,0,0,12017.3,0,0,36
4132,5846,1,"Meta 1","Forró da Portelinha","UN",1,220950,0,0,0,0,0,0,0,24
4132,5847,2,"Meta 2","Forró do Vaqueiro","UN",1,529050,0,0,0,0,0,0,0,24
15178,23281,1,"Meta 1","Manutenção de Infraestrutura e Serviços em Saúde na Atenção Primária","UN",1,420000,0,0,0,0,0,0,0,12
30367,54128,1,"Meta 1","Adequação de Estradas Vicinais","UN",1,180000,0,0,0,0,0,0,0,12
3335,4714,1,"Meta 1","AQUISIÇÃO DE PNEUS, PEÇAS PARA TRANSPORTE ESCOLAR DO MUNICÍPIO DE GRANITO - PE","UN",1,5e+05,0,0,0,0,0,0,0,12
11371,17747,1,"Meta 1","Aquisição de combustível para os veículos pertencentes ao Município de Terezinha/PE.","UN",1,1e+05,0,0,0,0,0,0,0,6
13152,20422,1,"Meta 1","Manutenção e requalificação de estradas vicinais","UN",1,3e+05,0,0,0,0,0,0,0,10
13152,20423,2,"Meta 2","Manutenção e requalificação da Iluminação Pública","UN",1,2e+05,0,0,0,0,0,0,0,10
14765,22689,2,"Meta 2","Obras de Manutenção de Praças, no Municipio de Água Fria - Ba.","M2",2000,4e+05,0,0,0,0,0,0,0,36
14765,22688,1,"Meta 1","Obras de Manutenção de Vias Urbanas em Paralelepípedo, no Municipio de Água Fria-Ba.","M2",5000,4e+05,0,0,0,0,0,0,0,24
14115,21709,1,"Meta 1","Combustível para frota municipal","UI/L",38500,250000,0,0,0,0,0,0,0,12
12728,19841,1,"Meta 1","PROMOÇÃO E DESENVOLVIMENTO DA AGRICULTURA MUNICIPAL.","UN",1,0,7e+05,0,0,0,0,0,0,36
35372,77530,1,"Meta 1","2.07.01 1.007 4.4.90.51.00 VALOR CORRESPONDENTE DESPESA NA PRESTAÇÃO DE SERVIÇOS COM OBRA E ENGENHARIA PARA REPAROS/REFORMA DE QUADRAS POLIESPORTIVAS NO BAIRROS: ITALAGE, SÃO BERNARDO E CENTRO CIDADE BAIXA (RESIDENCIAL VALE DO JUCURUÇU), NESTE MUNICÍPI","UN",1,5e+05,0,0,0,0,0,0,0,36
9779,15047,1,"Meta 1","Pavimentação de Ruas no Povoado Pau de Colher, área rural, no município de Tobias Barreto-SE.","M2",3935,0,598120,0,0,0,0,0,0,36
9779,66845,2,"Meta 2","Pavimentação de Ruas no Povoado Roma, área rural, no município de Tobias Barreto-SE.","M2",2800,0,260575.32,0,44196.65,0,0,0,0,36
9779,66846,3,"Meta 3","Pavimentação de Ruas no Povoado Água Boa, área rural, no município de Tobias Barreto-SE.","M2",831,0,141304.68,0,0,0,0,0,0,36
5240,7718,1,"Meta 1","PAVIMANETAÇÃO E ASFALTO DE DIVERSAS RUAS DO MUNICÍPIO DE VICÊNCIA/PE","UN",1,0,4e+05,0,0,0,0,0,0,12
32494,63653,1,"Meta 1","Construção de Passagem Molhada na Zona Rural do município de Camalaú - PB.","UN",1,0,4e+05,0,0,0,0,0,0,18
3900,5501,1,"Meta 1","Insumos para Saúde, Educação, agricultura, lazer, transportes, fornecimento de gêneros alimentícios destinados a sec. de administração deste município.","UN",1,1e+06,0,0,0,0,0,0,0,36
15557,23827,1,"Meta 1","Ampliação e urbanização da  praça São Vicente no povoado Ca´punga","OUTR",1,0,59335.67,0,0,0,0,0,0,36
15557,23828,2,"Meta 2","Pavimentação em paralelepípedos nos povoados Candeias e Pombal na zona rural do municipio de Moita Bonita","M2",1000,0,104415.16,0,0,0,0,0,0,36
15557,29059,3,"Meta 3","Cachê artistivo","OUTR",1,160000,0,0,0,0,0,0,0,36
15557,29060,4,"Meta 4","Material de consumo","OUTR",1,223276.8,0,0,0,0,0,0,0,36
15557,29061,5,"Meta 5","Serviços de terceiros - Pessoa Jurídica","UN",1,116723.2,0,0,0,0,0,0,0,36
15557,53233,6,"Meta 6","Construção de prédio público localizado na sede do município","UN",1,0,136249.17,0,0,0,0,0,0,36
14724,68769,2,"Meta 2","LUMINÁRIA EM LED PARA ILUMINAÇÃO PÚBLICA, AUTOVOLT 50 W.","UN",450,0,254421,0,0,0,0,0,0,36
14724,68770,3,"Meta 3","LUMINÁRIA EM LED PARA ILUMINAÇÃO PÚBLICA, AUTOVOLT 35 W.","UN",510,0,387730.4,0,0,0,0,0,0,36
14724,68771,4,"Meta 4","LUMINÁRIA EM LED PARA ILUMINAÇÃO PÚBLICA, AUTOVOLT 100W.","UN",250,0,197600,0,0,0,0,0,0,36
14724,68772,5,"Meta 5","BRAÇO CISNE 1,5M 48MM","PC",15,0,1941.6,0,0,0,0,0,0,36
14724,22641,1,"Meta 1","LUMINÁRIA EM LED PARA ILUMINAÇÃO PÚBLICA, AUTOVOLT 35 W.","UN",300,0,158307,0,0,0,0,0,0,36
11364,17739,1,"Meta 1","PAVIMENTAÇÃO DE VIAS NO MUNCÍPIO.","UN",1,0,1e+06,0,0,0,0,0,0,12
22235,34543,1,"Meta 1","PAVIMENTAÇÃO EM PARALELEPÍPEDOS NA ALDEIA BREJO DOS PADRES, ZONA RURAL DO MUNICÍPIO DE TACARATU-PE","CM2",3306,0,479607.53,0,0,0,0,0,0,12
22235,34544,2,"Meta 2","CONSTRUÇÃO DE CAPELA E QUIOSQUE NO MIRANTE DO ALTO DA BOA VISTA NO MUNICÍPIO DE TACARATU-PE (CONTRAPARTIDA)","CM2",648,0,20392.47,0,1341946.21,0,30000,0,0,36
1966,2733,1,"Meta 1","Locação de 02 veículos tipo caminhão compactador de lixo, 02 veículos tipo basculante, 01 veículo tipo máquina retroescavadeira e 01 veículo tipo caçamba.","VEÍCULO",6,200737,0,0,0,5263,0,0,0,36
13500,20891,1,"Meta 1","Habitação Urbana","UN",1,0,7e+05,0,0,0,0,0,0,36
4125,5831,1,"Meta 1","Reforma do Hospital Municipal Nossa Senhora da Paz do Município de Dormentes-PE","UN",1,0,7e+05,0,1621184.65,0,15000,0,0,36
8372,12808,1,"Meta 1","Custeio atenção básica.de saúde","UN",1,5e+05,0,0,0,0,0,0,0,36
12863,78018,2,"Meta 2","Aquisição de pneus ","UN",26,29350,0,0,0,0,0,0,0,12
12863,78019,3,"Meta 3","Aquisição de material de consumo","L",7990,50000,0,0,0,183.36,0,0,0,12
12863,20041,1,"Meta 1","Ornamentação temática de vias públicas, praças, prédios públicos e demais espaços definidos pelo Município de Marianópolis, durante o período das festividades de Natal.","UN",1,70650,0,0,0,850,0,0,0,36
16042,24628,1,"Meta 1","Calçamento em paralelepípedo de diversas ruas do município","M2",2300,0,289081.25,0,0,0,0,0,0,24
16042,46453,2,"Meta 2","Construção de um velório municipal e requalificação de parte da praça Cel. Rufino","UN",1,0,110918.75,0,0,0,0,0,0,12
2386,3361,1,"Meta 1","Construção de Portais, Pavimentações Reformas de Prédios Públicos, Ampliação e Cemitério, Aquisição de Terrenos, Aquisição de equipamentos , Elaboracoes de Projetos e  serviços saude, Insumos da saúde, educação.","UN",1,447841,2052159,0,0,0,0,0,0,36
8153,12326,1,"Meta 1","Manutenção das Atividades da Secretaria de Assistência Social ","UN",1,892896,0,0,0,0,0,0,0,12
8153,41408,2,"Meta 2","Infraestrutura urbana","UN",1,0,1592896,0,0,0,0,0,0,12
8153,41409,3,"Meta 3","Manutenção das Atividades da Secretaria de Saúde","UN",1,7e+05,0,0,0,0,0,0,0,12
4932,7305,3,"Meta 3","Aquisição de Material de Construção para a Usina de Fabricação de Paver e Pré Moldados.","UN",1,3e+05,0,0,0,0,0,0,0,3
4932,7236,1,"Meta 1","Ampliação da Escola Antônio Custódio, Vila Cacimba Nova, Município de Bodocó/PE","UN",1,0,7e+05,0,0,0,0,0,0,6
4932,7237,2,"Meta 2","Sinalização Vertical e Horizontal, de diversas vias do Município de Bodocó/PE, ","UN",1,0,3e+05,0,0,0,0,0,0,3
12199,19079,1,"Meta 1","AQUISIÇÃO DE COMBUSTIVEL PARA FROTA DE VEICULOS MUNICIPAL","UN",1,3e+05,0,0,0,0,0,0,0,6
18645,28663,1,"Meta 1","Contratação de empresa especializada de engenharia para Construção de Praça na Vila de Canãa no Município de Araçoiaba-PE, ","M2",384021,0,1e+06,0,0,0,0,0,0,12
15598,81489,19,"Meta 19","Aquisição de peças, pneus e serviço de troca de óleo destinados aos veículos da secretaria de obras do município.","UN",56,34894.32,0,0,0,0,0,0,0,6
15598,81375,17,"Meta 17","Serviços de locação de reboque para socorro de veículos da secretaria de obras municipal","KM",931,4347.77,0,0,0,0,0,0,0,2
15598,26826,11,"Meta 11","Locação de máquinas para prestação de serviços de manutenção de estradas vicinais do município com uso de retroescavadeira, caminhão basculante e caminhão pipa","H",386,51521.6,0,0,0,0,0,0,0,6
15598,23941,6,"Meta 6","Aquisição de pneus destinados a máquina patrol, retroescavadeira e veículo de passeio da secretaria municipal de Agricultura, Meio Ambiente e Turismo","UN",37,7010,0,0,0,0,0,0,0,6
15598,23942,7,"Meta 7","Aquisição de gêneros alimentícios destinados a confecção de marmitas a pessoas carentes através da cozinha comunitária municipal.","KG",440,5255.1,0,0,0,0,0,0,0,6
15598,26703,8,"Meta 8","Aquisição de combustível destinado ao abastecimento da frota de veículos e ambulâncias do Hospital e Maternidade Justa Maria Bezerra.","L",2578,15645.31,0,0,0,0,0,0,0,6
15598,26825,10,"Meta 10","Serviço de fornecimento de energia elétrica para iluminação das vias públicas municipais.","KWH",70370,49064.06,0,0,0,0,0,0,0,6
15598,26827,12,"Meta 12","Serviços de recuperação de pavimento com paralelepípedos graníticos nas ruas: Av. Cel, Lumba Vaz, Av. Ver. Moacir Teodoro Simão, Rua 9 de dezembro, Rua Anacleto Lopes de Oliveira, Rua Antonio Alexandre da Silva, Rua Barbosa Lima e outras.","M2",434,20802.98,0,0,0,0,0,0,0,6
15598,81371,13,"Meta 13","Aquisição de material didático, material de limpeza e material de expediente destinados a manutenção das atividades da secretaria municipal de educação.","UN",34611,137915.9,0,0,0,0,0,0,0,6
15598,81372,14,"Meta 14","Aquisição de pneus e peças destinados aos veículos da secretaria municipal de educação.","UN",55,10827.11,0,0,0,0,0,0,0,6
15598,81373,15,"Meta 15","Contratação de locação de veículo através de empresa especializada para suprir as necessidades da secretaria de educação municipal.","UN",2,5333.34,0,0,0,0,0,0,0,6
15598,81374,16,"Meta 16","Prestação de serviços através de locação de caminhão basculante para coleta de resíduos sólidos na área urbana do município.","D",30,8243.6,0,0,0,0,0,0,0,1
15598,81488,18,"Meta 18","Serviços mecânicos de manutenção preventiva no veículo caminhão compactador e caminhão Agrale da secretaria de obras municipal.","H",168,16292.64,0,0,0,0,0,0,0,6
15598,23936,1,"Meta 1","Serviço de fornecimento de energia elétrica para as escolas e creches da rede de ensino municipal; ","KWH",22650,23326.3,0,0,0,0,0,0,0,6
15598,23937,2,"Meta 2","Aquisição de combustível destinado ao abastecimento da frota de veículos da Secretaria de Educação, Secretaria de Obras e Secretaria de Agricultura da Prefeitura Municipal","L",25473,137613.85,0,0,0,0,0,0,0,6
15598,23938,3,"Meta 3","Serviço de locação e condução de veículos para atendimento do transporte escolar da Secretaria Municipal de Educação.","VEIC/D",26,84791.08,0,0,0,0,0,0,0,6
15598,23939,4,"Meta 4","Aquisição de gêneros alimentícios destinados a merenda escolar dos alunos da rede municipal de ensino do Município.","KG",6890,116100.9,0,0,0,0,0,0,0,6
15598,23940,5,"Meta 5","Aquisição de material de construção, material hidráulico, material elétrico destinados a manutenção dos serviços e atividades da secretaria municipal de Obras.","UN",47917,97919.92,0,0,0,0,0,0,0,6
15598,26824,9,"Meta 9","Prestação de serviços de conservação, manutenção e limpeza de vias públicas municipais","H",19986,173094.22,0,0,0,6796.71,0,0,0,6
14941,22897,1,"Meta 1","AQUISIÇÃO DE TERRENO PARA CONSTRUÇÃO DE CASAS POPULARES","UN",1,0,1e+06,0,0,0,0,0,0,36
11383,17763,1,"Meta 1","PAVIMENTAÇÃO DE DIVERSAS VIAS DO MUNICÍPIO DE ARCOVERDE/PE.","UN",1,0,5e+05,0,0,0,0,0,0,12
4774,6959,3,"Meta 3","REFORMA E URBANIZAÇÃO DA PRAÇA DO BAIRRO ALENCAR NO MUNICÍPIO DE MACHADOS – PE","UN",1,0,52000,0,0,0,0,0,0,3
4774,6957,1,"Meta 1","REFORMA E REQUALIFICAÇÃO DA PRAÇA DE LARANJEIRAS E REQUALIFICAÇÃO DO PÓRTICO DA ENTRADA DO MUNICÍPIO DE MACHADOS – PE","UN",1,0,273000,0,0,0,0,0,0,4
4774,6958,2,"Meta 2","REFORMA E URBANIZAÇÃO DA PRAÇA DA BANDEIRA NO MUNICÍPIO DE MACHADOS – PE","UN",1,0,175000,0,0,0,0,0,0,3
7197,10628,1,"Meta 1","AÇÃO 1149 – ABERTURA, DRENAGEM, RECUPERAÇÃO, MANUTENÇÃO, AMPLIAÇÃO E OU/ PAVIMENTAÇÃO ASFALTICA OU A PARALELEPÍPEDOS DE VIAS E LOGRADOUROS PÚBLICOS","UN",12,200693.44,0,0,0,0,0,0,0,12
7197,10629,2,"Meta 2","ABERTURA, DRENAGEM, RECUPERAÇÃO, MANUTENÇÃO, AMPLIAÇÃO E OU/ PAVIMENTAÇÃO ASFALTICA OU A PARALELEPÍPEDOS DE VIAS E LOGRADOUROS PÚBLICOS","UN",1,0,3700055,0,0,0,0,0,0,12
7197,44966,2,"Meta 2","AÇÃO 2400 – PROMOÇÃO DE FESTEJOS POPULARES E OUTROS","UN",12,1556350,0,0,0,0,0,0,0,12
7197,44967,3,"Meta 3","AÇÃO 2429- MANUTENÇÃO DOS SERVIÇOS DE LIMPEZA PÚBLICA, COLETA E DESTINAÇÃO DO LIXO","UN",12,1700340.8,0,0,0,0,0,0,0,12
7197,44968,4,"Meta 4","AÇÃO 2431 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE DESENVOLVIMENTO URBANO – SEDURB","UN",12,128352.76,0,0,0,0,0,0,0,12
7197,44969,5,"Meta 5","AÇÃO 1149 – ABERTURA, DRENAGEM, RECUPERAÇÃO, MANUTENÇÃO, AMPLIAÇÃO E OU/ PAVIMENTAÇÃO ASFALTICA OU A PARALELEPÍPEDOS DE VIAS E LOGRADOUROS PÚBLICOS","UN",12,0,3350205.04,0,0,0,0,0,0,12
7197,44970,6,"Meta 6","AÇÃO 1166 – IMPLANTAÇÃO, EXPANSÃO, RECUPERAÇÃO E OU/ MANUTENÇÃO DA ILUMINAÇÃO PUBLICA","UN",12,0,349849.96,0,0,0,0,0,0,12
22862,35693,1,"Meta 1","Obras de Infra Estrutura no Município","UN",1,0,5e+05,0,0,0,0,0,0,1
3778,5356,1,"Meta 1","REFORMA CAMPO E PRAÇA DE MATA LIMPA","UN",1,320500,0,0,0,0,0,0,0,5
3778,5357,2,"Meta 2","REFORMA DO TREVO SIRIJI","UN",1,279500,0,20500,0,0,0,0,0,6
13711,21190,1,"Meta 1","Manutenção do Festival de Verão da Praia do Porto de Palestina do Pará/PA.","UN",1,5e+05,0,0,0,0,0,0,0,13
8805,13510,1,"Meta 1","RECONSTRUÇÃO E REVITALIZAÇÃO DE PRAÇA PÚBLICA URBANA EDSON DE JESUS 2.469,84 METROS 2","UN",1,392072.72,0,0,0,0,0,0,0,12
8805,81962,2,"Meta 2","RECONSTRUÇÃO E REVITALIZAÇÃO DE PRAÇA PÚBLICA BEIRA RIO 545,7 METROS 2","UN",1,107927.28,0,27141.38,0,0,0,0,0,12
17405,26665,1,"Meta 1","INVESTIMENTO","UN",1,0,5e+05,0,0,0,0,0,0,36
24783,38241,1,"Meta 1","Despesas vinculadas a Secretaria Municipal de Saúde pagamento de pessoal","UN",1,2e+05,0,0,0,0,0,0,0,6
24783,42262,2,"Meta 2","Manutenção das unidades básicas de saúde","UN",1,7e+05,0,0,0,0,0,0,0,9
11292,17649,2,"Meta 2","ALUGUEL DE VEICULOS","UN",1,1e+05,0,0,0,0,0,0,0,3
11292,17648,1,"Meta 1","AQUISIÇÃO DE CESTAS BASICAS","UN",1,2e+05,0,0,0,0,0,0,0,3
11292,17650,3,"Meta 3","Aquisição de combustíveis automotivos e lubrificantes, gás de cozinha, gêneros alimentícios, material de expediente e locações de imóveis para a Secretaria","UN",1,150000,0,0,0,0,0,0,0,3
2507,3593,1,"Meta 1","Abastecimento de água. ","UN",1,0,250000,0,0,0,0,0,0,36
9476,14512,1,"Meta 1","Material elétrico p manutencao de iluminacao publica/ Restaurante/ peças de veículos / pneus/ combustivel/ alugueis de salas/ agua e luz dos predios publicos/materiais de construcao p reforma e manutencao de predios municipais/ internet/ locacao de veícul","UN",1,6e+05,0,0,0,0,0,0,0,36
13614,21043,1,"Meta 1","Pavimentação Urbana - RUA ARISTEUS GUEDES DE ARAUJO","M2",1,0,250000,0,0,0,0,0,0,36
7262,10702,1,"Meta 1","Aquisição de Combustível para o Município de Bagre-PA.","UN",1,1e+06,0,0,0,0,0,0,0,36
2805,4007,1,"Meta 1","PERFURAÇÃO DE POÇOS ARTESIANO TUBULAR COM PROFUNDIDADE DE ATÉ 50 METROS EM 33 COMUNIDADES DA ZONA RURAL DO NOSSO MUNICÍPIO. ","UN",33,0,2e+05,0,0,0,0,0,0,12
14806,22738,1,"Meta 1","Execução de projeto de pavimentação asfáltica","UN",1,0,5e+05,0,0,0,1662.84,0,0,36
14806,75229,2,"Meta 2","REURBANIZAÇÃO PARCIAL DA RUA PEDRO NEIS, ESTRADA MORRO TICO TICO COM ÁREA DE 700 M2","M2",700,0,166311.4,0,0,0,0,0,0,10
14806,75228,1,"Meta 1","REURBANIZAÇÃO PARCIAL DA AV. TENENTE CORONEL JACOB SELBACH JÚNIOR COM ÁREA DE 7.140 M2","M2",7140,0,166311.39,0,0,0,0,0,0,10
14806,75230,3,"Meta 3","REURBANIZAÇÃO RUA PADRE CANÍSIO RECH, NO BAIRRO SANTA TERESINHA COM ÁREA DE 2.730 M2","M2",2730,0,166311.39,0,0,0,0,0,0,10
14806,81885,4,"Meta 4","execução das obras de pavimentação asfáltica, drenagem e sinalização da estrada epiphâneo volkweiss, bairro bom fim baixo (6.720m²)","M2",6720,0,1065.82,0,0,0,0,0,0,10
3479,4907,1,"Meta 1","Aquisição de combustível","L",16180,109215,0,0,0,213.8,0,0,0,2
3479,4908,2,"Meta 2","Aquisição de materiais gráficos","OUTR",43332,1e+05,0,0,0,0,0,0,0,3
3479,4909,3,"Meta 3","Aquisição de consumo destinadas a manutenção da secretaria administrativa;","OUTRAS",2500,372042.2,0,0,0,0,0,0,0,8
3479,4910,4,"Meta 4","Aquisição de matérias de consumo destinadas a manutenção da secretaria de obras","OUTR",3218,262574,0,0,0,0,0,0,0,8
3479,4911,5,"Meta 5","Aquisição de materiais de construção","OUTR",53,156168.8,0,0,0,0,0,0,0,3
27468,42490,1,"Meta 1","Conclusão da UBS de Jagraú","UN",1,0,7e+05,0,0,0,0,0,0,24
6721,9945,1,"Meta 1","Reforma de estradas do município de Cocos","UN",1,0,1500000,0,0,0,0,0,0,12
3886,33839,3,"Meta 3","Aquisição de materiais de diversos materiais de construção destinados aos serviços da  Secretaria de Infraestrutura","UN",6,120647.47,0,9921.29,0,0,0,0,0,6
3886,5486,1,"Meta 1","CONSTRUÇÃO DE UM GÍNASIO ","M2",785,0,585000,0,0,0,0,0,0,36
3886,33838,2,"Meta 2","Aquisição de Pneu/ Câmara de ar/ Protetores para a Secretaria de Administração e Finanças","UN",2,21270,0,0,0,0,0,0,0,6
3886,33840,4,"Meta 4","Aquisição de Peças para veículos para a Secretaria de Agicultura","UN",1,123389.27,0,0,0,0,0,0,0,6
3886,33841,5,"Meta 5","Aquisição de ferramenta para secretaria de agricultura ","UN",1,9921.28,0,0,0,0,0,0,0,6
3886,69721,6,"Meta 6","Aquisição de materiais de diversos materiais de construção destinados aos serviços da Secretaria de Obras e Serviços Urbanos","UN",5,34147.14,0,0,0,0,0,0,0,6
3886,69722,7,"Meta 7","Aquisição de materiais de diversos materiais de construção destinados aos serviços da Secretaria Municipal de Administração e Finanças","UN",9,5624.84,0,0,0,0,0,0,0,6
13563,20965,1,"Meta 1"," Locação de Equipamentos","UN",1,140000,0,0,0,0,0,0,0,12
13553,20955,1,"Meta 1","Canteiros Centrais e Arborização","UN",1,0,3e+05,0,0,0,0,0,0,36
14437,22203,2,"Meta 2","Aquisição de bem imóvel para atender as demandas da Administração; ","UN",3,0,4e+05,0,0,0,0,0,0,36
14437,22202,1,"Meta 1","Aquisição de veículo para atender a demanda de transporte de pessoas e bens.","UN",2,0,3e+05,0,0,0,0,0,0,36
14438,22204,1,"Meta 1","Aquisição de medicação para Atenção Básica de Saúde do Município.","UN",1,3e+05,0,0,0,0,0,0,0,36
11311,17670,1,"Meta 1","MANUTENÇÃO DE ESTRADAS","UN",1,360000,0,0,0,0,0,0,0,36
20302,31242,1,"Meta 1","INVESTIMENTO","UN",1,0,9e+05,0,0,0,0,0,0,36
10791,16743,1,"Meta 1","Locação de Máquinas Pesadas e Equipamentos com operador (Escavadeira Hidráulica 160HP) para atender as necessidades da Secretaria Municipal de Obras e Serviços Urbanos deste Município de Jussiape","UN",1,212681.36,0,0,0,0,0,0,0,12
10791,16744,2,"Meta 2","Contratação de Prestação de Serviços Contábeis de Assessoria e Consultoria para esta Prefeitura Municipal de Jussiape","UN",1,33200,0,0,0,0,0,0,0,12
10791,69364,3,"Meta 3","Contratação de Prestação de Serviços de Assessoria e Consultoria na Gestão de Convênios e/ou Congêneres bem como realização de serviços especializados de apoio administrativo junto ao Setor de Licitação deste Município de Jussiape/BA.","UN",1,9000,0,0,0,0,0,0,0,12
10791,69371,10,"Meta 10","Contratação para apresentação de show musical com a banda Alan Junior, para o dia 23/06/2023, nos festejos juninos do Município de Jussiape/BA","UN",1,0,14940,0,0,0,0,0,0,12
10791,69372,11,"Meta 11","Contratação de pessoa jurídica especializada para prestação de serviços de publicação legais e institucionais com licenciamento de software para cumprimento das Leis 12.527/20211, 8666/93","UN",1,0,1600,0,0,0,0,0,0,12
10791,69373,12,"Meta 12","Pavimentação e recuperação de vias na área urbana do município de Jussiape/BA.","UN",1,0,388300.21,0,0,0,0,0,0,12
10791,69365,4,"Meta 4","Contratação de Prestação de Serviços Advocatícios de Assessoria e Consultoria Jurídica a esta Prefeitura Municipal de Jussiape/BA.","UN",1,8000,0,0,0,0,0,0,0,12
10791,69366,5,"Meta 5","Contratação de Prestação de Serviços de Assessoria e Consultoria Contábil ao Fundo Municipal de Saúde de Jussiape/BA.","UN",1,11317,0,0,0,0,0,0,0,12
